apc_nosubsp,tree_names,range_names,subgenus,budsize_mm2,logbudsize_mm2,colours_all,colour_binary,colour_fullbinary,frtsize_mm2,medianlong,meanMAT,meanMAP,meanAVP,meanbirdrich,meanbatpres,meanbatpres_bin
Eucalyptus coronata,Eucalyptus_coronata,Eucalyptus coronata,Eucalyptus,641.25,6.463419396484979,white_cream,0,0,892.5,119.85,16.42500000000004,475.9,7.666666666666667,20.333333333333332,0,0
Eucalyptus corrugata,Eucalyptus_corrugata,Eucalyptus corrugata,Symphyomyrtus,154,5.0369526024136295,white_cream,0,0,159.50000000000003,119.275,18.750000000000036,316.05,5.631944427887599,20.9375,0,0
Eucalyptus corticosa,Eucalyptus_corticosa,Eucalyptus corticosa,Symphyomyrtus,15.749999999999998,2.756840365271642,white_cream,0,0,18,150.23,13.164285714285745,835.4857142857144,21.999999727521622,40.857142857142854,1,1
Eucalyptus corynodes,NA,Eucalyptus corynodes,Symphyomyrtus,22.749999999999993,3.124565145396959,white_cream,0,0,45.00000000000001,150.1758211,20.045652173913076,701.7565217391304,19.14492777119512,32.04347826086956,1,1
Eucalyptus cosmophylla,Eucalyptus_cosmophylla,Eucalyptus cosmophylla,Symphyomyrtus,181.50000000000003,5.201255653704906,white_cream,0,0,216,138.3,14.880666666666702,644.628,15.286384945184412,27.442857142857143,0.5714285714285714,1
Eucalyptus crebra,Eucalyptus_crebra,Eucalyptus crebra,Symphyomyrtus,15.000000000000002,2.70805020110221,white_cream,0,0,19.125,148.9167,20.800370370370405,844.6050925925927,18.799047592480974,32.2047619047619,0.9980988593155894,1
Eucalyptus crenulata,Eucalyptus_crenulata,Eucalyptus crenulata,Symphyomyrtus,21,3.044522437723423,white_cream,0,0,20,145.66066495,12.550000000000033,994.8,24.99999976158142,34.166666666666664,1,1
Eucalyptus creta,Eucalyptus_creta,Eucalyptus creta,Symphyomyrtus,314.5,5.750984076140496,white_cream,0,0,225.75,122.5,16.416666666666703,406.6888888888889,7.259259197447035,19.444444444444443,0,0
Eucalyptus cretata,Eucalyptus_cretata,Eucalyptus cretata,Symphyomyrtus,66.00000000000001,4.189654742026426,white_cream,0,0,72,136.2,16.312857142857176,352.49428571428575,13.904762050083706,23.457142857142856,0,0
Eucalyptus crispata,NA,Eucalyptus crispata,Symphyomyrtus,36.75,3.6041382256588457,white_cream,0,0,32.5,115.4,19.30384615384619,447.023076923077,3.923076941416814,22.46153846153846,0,0
Eucalyptus croajingolensis,Eucalyptus_croajingolensis,Eucalyptus croajingolensis,Eucalyptus,10,2.302585092994046,white_cream,0,0,25,148.2625,12.373170731707347,890.0780487804878,19.76016269079069,29.4390243902439,1,1
Eucalyptus crucis,Eucalyptus_crucis,Eucalyptus crucis,Symphyomyrtus,88,4.477336814478207,white_cream yellow,0.5,1,87.5,118.5,18.48061224489799,324.00816326530617,4.7482993310811565,21.20408163265306,0,0
Eucalyptus cullenii,NA,Eucalyptus cullenii,Symphyomyrtus,17.5,2.8622008809294686,white_cream,0,0,18.000000000000004,144.64359000000002,24.121264367816124,1211.4224137931035,11.534136566771082,31.706586826347305,0.994011976047904,1
Eucalyptus cunninghamii,Eucalyptus_cunninghamii,Eucalyptus cunninghamii,Eucalyptus,15,2.70805020110221,white_cream,0,0,39,150.35,13.040909090909116,1008.9727272727272,22.515151370655406,38.90909090909091,1,1
Eucalyptus cuprea,Eucalyptus_cuprea,Eucalyptus cuprea,Symphyomyrtus,17.5,2.8622008809294686,white_cream,0,0,24.75,114.7,19.75625000000004,386.11875,4.777777735392252,21.133333333333333,0,0
Eucalyptus cupularis,Eucalyptus_cupularis,Eucalyptus cupularis,Symphyomyrtus,69.875,4.246707931475263,white_cream,0,0,80.75,129,26.42435897435901,602.9641025641026,9.50427342683841,18.46153846153846,1,1
Eucalyptus curtisii,Eucalyptus_curtisii,Eucalyptus curtisii,Acerosae,35.75,3.5765502691400166,white_cream,0,0,68,151.3591404,19.595283018867956,884.3792452830189,22.685534522218525,35.96153846153846,1,1
Eucalyptus cyanophylla,Eucalyptus_cyanophylla,Eucalyptus cyanophylla,Symphyomyrtus,65,4.174387269895637,white_cream,0,0,68,140.6833,17.123333333333367,274.6706666666667,18.844444465637206,31.186666666666667,0,0
Eucalyptus cyclostoma,Eucalyptus_cyclostoma,Eucalyptus cyclostoma,Symphyomyrtus,66,4.189654742026425,white_cream,0,0,76.5,123.5762605,17.57941176470592,304.84117647058827,12.598039248410393,15.647058823529411,0,0
Eucalyptus cylindriflora,Eucalyptus_cylindriflora,Eucalyptus cylindriflora,Symphyomyrtus,63.25000000000001,4.1470951276076295,white_cream,0,0,60,121.0083333,16.74397590361449,358.3493975903615,5.796747969418037,19.91566265060241,0,0
Eucalyptus cylindrocarpa,Eucalyptus_cylindrocarpa,Eucalyptus cylindrocarpa,Symphyomyrtus,35,3.5553480614894135,white_cream,0,0,45,121.68541665,17.662295081967244,319.49344262295085,7.488888905445735,18.5655737704918,0,0
Eucalyptus cypellocarpa,Eucalyptus_cypellocarpa,Eucalyptus cypellocarpa,Symphyomyrtus,42.74999999999999,3.755369195382769,white_cream,0,0,56.25,149.51,13.124444444444478,885.2670370370371,20.68314318783836,33.87924528301887,1,1
Eucalyptus dalrympleana,Eucalyptus_dalrympleana,Eucalyptus dalrympleana,Symphyomyrtus,30,3.4011973816621555,white_cream,0,0,38.5,149.0979,11.092567567567604,928.971283783784,24.258757090164444,31.37627118644068,0.8169491525423729,1
Eucalyptus dawsonii,Eucalyptus_dawsonii,Eucalyptus dawsonii,Symphyomyrtus,10,2.302585092994046,white_cream,0,0,14,150.38335,16.647500000000033,662.8775,20.76068374438163,40.35,1,1
Eucalyptus dealbata,Eucalyptus_dealbata,Eucalyptus dealbata,Symphyomyrtus,40.375,3.6982107815428207,white_cream,0,0,24,150.64814705,16.34911504424782,679.516371681416,21.52380954367774,36.80530973451327,1,1
Eucalyptus deanei,Eucalyptus_deanei,Eucalyptus deanei,Symphyomyrtus,24.000000000000004,3.1780538303479458,white_cream,0,0,30.250000000000004,151.6833,15.075000000000031,974.3011363636364,25.4484125773112,38.632183908045974,1,1
Eucalyptus decipiens,Eucalyptus_decipiens,Eucalyptus decipiens,Symphyomyrtus,40.375,3.6982107815428207,white_cream,0,0,31.499999999999996,115.7405966,17.196428571428605,704.3517857142857,8.840000023841858,18.72222222222222,0,0
Eucalyptus decolor,Eucalyptus_decolor,Eucalyptus decolor,Symphyomyrtus,10,2.302585092994046,white_cream,0,0,22.5,151.7,19.50555555555558,991.7888888888888,29.77777756585015,35,1,1
Eucalyptus decorticans,Eucalyptus_decorticans,Eucalyptus decorticans,Symphyomyrtus,22.749999999999993,3.124565145396959,white_cream,0,0,44,149.9833,19.94529411764709,677.9894117647059,21.43253969578516,31.88235294117647,1,1
Eucalyptus decurva,Eucalyptus_decurva,Eucalyptus decurva,Symphyomyrtus,33.75,3.518980417318539,white_cream,0,0,76.5,117.93125,15.847500000000032,577.8050000000001,9.004273518537863,19.518987341772153,0,0
Eucalyptus deflexa,Eucalyptus_deflexa,Eucalyptus deflexa,Symphyomyrtus,45,3.8066624897703196,white_cream,0,0,84,120,15.983333333333364,348.52962962962965,4.296296296296297,21.11111111111111,0,0
Eucalyptus delegatensis,Eucalyptus_delegatensis,Eucalyptus delegatensis,Eucalyptus,20,2.995732273553991,white_cream,0,0,80.75000000000001,147.0738495,8.760919540229919,1099.1310344827589,28.91568625955021,21.32183908045977,0.4482758620689655,0
Eucalyptus delicata,Eucalyptus_delicata,Eucalyptus delicata,Symphyomyrtus,19.5,2.970414465569701,white_cream,0,0,20.25,121.4444278,17.02083333333337,351.22083333333336,7.361111044883728,19.625,0,0
Eucalyptus dendromorpha,NA,Eucalyptus dendromorpha,Eucalyptus,13.75,2.6210388241125804,white_cream,0,0,76.5,150.3833,13.493589743589771,1111.4384615384615,22.017093854072765,35.794871794871796,1,1
Eucalyptus densa,Eucalyptus_densa,Eucalyptus densa,Symphyomyrtus,100,4.605170185988092,white_cream yellow,0.5,1,62.999999999999986,119.54348165,15.851851851851883,394.0361111111111,5.937694701078896,20.850467289719628,0,0
Eucalyptus denticulata,Eucalyptus_denticulata,Eucalyptus denticulata,Symphyomyrtus,15,2.70805020110221,white_cream,0,0,30,148.7833,10.17631578947372,972.2105263157896,23.543859582198294,29.526315789473685,1,1
Eucalyptus depauperata,Eucalyptus_depauperata,Eucalyptus depauperata,Symphyomyrtus,110.00000000000001,4.700480365792417,pink white_cream,0.5,1,67.5,120.012375,15.947916666666698,367.3520833333333,5.076388905445735,21.333333333333332,0,0
Eucalyptus desmondensis,Eucalyptus_desmondensis,Eucalyptus desmondensis,Symphyomyrtus,47.5,3.8607297110405954,white_cream,0,0,56.25,120.1,15.810000000000036,395.55,9.033333349227906,21,0,0
Eucalyptus deuaensis,Eucalyptus_deuaensis,Eucalyptus deuaensis,Eucalyptus,51.99999999999999,3.951243718581427,white_cream,0,0,68.75,149.7917,13.475000000000035,855.05,21.833333492279053,33,1,1
Eucalyptus dielsii,Eucalyptus_dielsii,Eucalyptus dielsii,Symphyomyrtus,112.5,4.722953221644475,green,1,1,114,120.8506548,15.950000000000028,411.78275862068966,6.333333352516437,20.482758620689655,0,0
Eucalyptus diminuta,Eucalyptus_diminuta,Eucalyptus diminuta,Symphyomyrtus,135.00000000000003,4.90527477843843,white_cream,0,0,90.25,115.1188889,19.755882352941207,403.41470588235296,4.911764712894664,21.941176470588236,0.02941176470588235,0
Eucalyptus diptera,Eucalyptus_diptera,Eucalyptus diptera,Symphyomyrtus,97.75000000000001,4.582413198865475,white_cream,0,0,84,121.3175,16.610869565217424,368.1,6.940740754869249,19.565217391304348,0,0
Eucalyptus discreta,Eucalyptus_discreta,Eucalyptus discreta,Symphyomyrtus,19.25,2.9575110607337933,white_cream,0,0,30.250000000000004,122.9989,16.386619718309895,435.43521126760567,10.444444449051566,19.681159420289855,0,0
Eucalyptus dissimulata,Eucalyptus_dissimulata,Eucalyptus dissimulata,Symphyomyrtus,42.75,3.755369195382769,white_cream,0,0,39,119.49944445,16.107246376811627,376.1927536231884,6.878345534749275,20.485507246376812,0,0
Eucalyptus distans,Eucalyptus_distans,Eucalyptus distans,Symphyomyrtus,10.5,2.3513752571634776,white_cream,0,0,16,132.80835000000002,26.568965517241413,1053.9758620689656,5.8965517159166,21.03448275862069,1,1
Eucalyptus distuberosa,Eucalyptus_distuberosa,Eucalyptus distuberosa,Symphyomyrtus,48,3.871201010907891,white_cream,0,0,45.5,120.3723611,17.63928571428575,335.07500000000005,4.839506193443581,21.25,0,0
Eucalyptus diversicolor,Eucalyptus_diversicolor,Eucalyptus diversicolor,Symphyomyrtus,81,4.394449154672439,white_cream,0,0,99,116.1563014,15.17857142857146,1013.9448979591835,15.049645383307274,15.212765957446807,0,0
Eucalyptus diversifolia,Eucalyptus_diversifolia,Eucalyptus diversifolia,Eucalyptus,46.75000000000001,3.844814255734696,white_cream,0,0,68,136.99861099999998,15.80429447852764,478.6699386503068,17.036405010028098,24.968309859154928,0.2867132867132867,0
Eucalyptus dives,Eucalyptus_dives,Eucalyptus dives,Eucalyptus,13.500000000000002,2.6026896854443837,white_cream,0,0,30.000000000000004,148.9081,11.903745928338797,810.7214983713355,19.273420520857268,33.39344262295082,1,1
Eucalyptus dolichocera,Eucalyptus_dolichocera,Eucalyptus dolichocera,Symphyomyrtus,65.87499999999999,4.187759006861526,white_cream,0,0,45.5,114.68002515,20.454000000000036,340.048,5.020000019073486,20.632653061224488,0.06122448979591836,0
Eucalyptus dolichorhyncha,Eucalyptus_dolichorhyncha,Eucalyptus dolichorhyncha,Symphyomyrtus,609,6.411818267709897,red yellow,1,1,741.75,121.6,16.230000000000032,397.285,5.533333325386048,20.35,0,0
Eucalyptus dolorosa,Eucalyptus_dolorosa,Eucalyptus dolorosa,Eucalyptus,41.25,3.71965111278069,white_cream,0,0,137.5,115.6,18.250000000000057,576,4,21,0,0
Eucalyptus doratoxylon,Eucalyptus_dorotoxylon,Eucalyptus doratoxylon,Symphyomyrtus,33.25,3.5040547671018634,white_cream,0,0,45.5,118.38,15.04729729729733,641.118918918919,17.852941148421344,18.39393939393939,0,0
Eucalyptus dorrigoensis,NA,Eucalyptus dorrigoensis,Symphyomyrtus,11.25,2.4203681286504293,white_cream,0,0,15.75,152.55666665,14.508333333333368,1253.3958333333337,29.51388915379842,37.958333333333336,1,1
Eucalyptus drummondii,Eucalyptus_drummondii,Eucalyptus drummondii,Symphyomyrtus,91,4.51085950651685,white_cream,0,0,77,116.3,17.222388059701526,576.1,5.355721388290178,20.149253731343283,0,0
Eucalyptus dumosa,Eucalyptus_dumosa,Eucalyptus dumosa,Symphyomyrtus,34,3.5263605246161616,white_cream,0,0,39,141.2833335,16.923092369477946,332.54779116465863,18.56693440556047,29.41566265060241,0.3192771084337349,0
Eucalyptus dundasii,Eucalyptus_dundasii,Eucalyptus dundasii,Symphyomyrtus,31.499999999999996,3.449987545831587,white_cream,0,0,37.5,121.63,17.403061224489832,340.9142857142857,7.387755063115334,19.20408163265306,0,0
Eucalyptus dunnii,Eucalyptus_dunnii,Eucalyptus dunnii,Symphyomyrtus,25.999999999999996,3.2580965380214817,white_cream,0,0,35,152.54333335,16.579166666666698,1157.9125,37.44444417953491,38.958333333333336,1,1
Eucalyptus dura,Eucalyptus_dura,Eucalyptus dura,Symphyomyrtus,36,3.58351893845611,white_cream,0,0,48,152.1213607,18.743650793650826,870.504761904762,28.687830652509415,37.26984126984127,1,1
Eucalyptus dwyeri,Eucalyptus_dwyeri,Eucalyptus dwyeri,Symphyomyrtus,42.74999999999999,3.755369195382769,white_cream,0,0,36,147.875,16.605789473684244,562.4547368421053,16.3999999347486,33.1,1,1
Eucalyptus ebbanoensis,Eucalyptus_ebbanoensis,Eucalyptus ebbanoensis,Eudesmia,36,3.58351893845611,white_cream,0,0,80.75,116.14333335,19.367346938775547,349.9795918367347,6.281786933387678,21.142857142857142,0,0
Eucalyptus ecostata,NA,Eucalyptus ecostata,Symphyomyrtus,82.5,4.412798293340635,white_cream,0,0,56,119.66,15.703750000000031,485.4875,8.810126588314395,19.710526315789473,0,0
Eucalyptus educta,Eucalyptus_educta,Eucalyptus educta,Symphyomyrtus,62.99999999999999,4.143134726391533,white_cream,0,0,52.25000000000001,120.1,19.559090909090944,306.55454545454546,6.545454545454546,19.90909090909091,0,0
Eucalyptus effusa,Eucalyptus_effusa,Eucalyptus effusa,Symphyomyrtus,28,3.332204510175204,white_cream,0,0,27.500000000000004,123.01447775,18.14117647058827,310.1088235294118,11.01960789456087,16.176470588235293,0,0
Eucalyptus elaeophloia,Eucalyptus_elaeophloia,Eucalyptus elaeophloia,Symphyomyrtus,24,3.1780538303479458,white_cream,0,0,31.499999999999996,148.0667,6.983333333333367,853.1333333333334,33.11111195882162,30,1,1
Eucalyptus elata,Eucalyptus_elata,Eucalyptus elata,Eucalyptus,6.75,1.9095425048844386,white_cream,0,0,18,149.85,13.92165354330712,886.8669291338583,19.219576744806197,33.11904761904762,1,1
Eucalyptus elliptica,Eucalyptus_elliptica,Eucalyptus elliptica,Symphyomyrtus,22.75,3.1245651453969594,white_cream,0,0,32.5,151.4317341,13.001162790697713,899.0093023255814,26.24031004794808,39.65116279069768,1,1
Eucalyptus erectifolia,Eucalyptus_erectifolia,Eucalyptus erectifolia,Eucalyptus,45,3.8066624897703196,white_cream,0,0,200,118.1,14.523684210526357,473.9,11.736842105263158,18.157894736842103,0,0
Eucalyptus eremicola,Eucalyptus_eremicola,Eucalyptus eremicola,Symphyomyrtus,22.500000000000004,3.1135153092103747,white_cream,0,0,22.5,127.2108333,20.560144927536264,247.05072463768116,10.653594790720472,15.202898550724637,0,0
Eucalyptus eremophila,Eucalyptus_eremophila,Eucalyptus eremophila,Symphyomyrtus,156,5.049856007249537,pink white_cream,0.5,1,104.5,121.3101389,16.923333333333368,350.94444444444446,6.922787189483643,19.55,0,0
Eucalyptus erosa,NA,Eucalyptus erosa,Eucalyptus,24.5,3.1986731175506815,white_cream,0,0,35,147.95,18.3766666666667,746.88,24.73333320617676,31.866666666666667,1,1
Eucalyptus erythrocorys,Eucalyptus_erythrocorys,Eucalyptus erythrocorys,Eudesmia,517.5,6.249009525139524,yellow,1,1,1445,115.02335,20.04583333333337,456.24583333333334,5.971014458200206,21.454545454545453,0.13636363636363635,0
Eucalyptus erythronema,Eucalyptus_erythronema,Eucalyptus erythronema,Symphyomyrtus,135.99999999999997,4.9126548857360515,red white_cream,0.5,1,120,118,17.57207792207796,343.41818181818184,4.32034631828209,20.948051948051948,0,0
Eucalyptus eudesmioides,Eucalyptus_eudesmioides,Eucalyptus eudesmioides,Eudesmia,24,3.1780538303479458,white_cream,0,0,84,114.7548781,20.49135802469139,326.50246913580247,5.371069176391986,20.174193548387095,0.2564102564102564,0
Eucalyptus eugenioides,Eucalyptus_eugenioides,Eucalyptus eugenioides,Eucalyptus,24.5,3.1986731175506815,white_cream,0,0,40,151.5841533,15.946652719665307,950.1702928870292,28.39148939010945,37.58474576271186,1,1
Eucalyptus ewartiana,Eucalyptus_ewartiana,Eucalyptus ewartiana,Symphyomyrtus,45,3.8066624897703196,white_cream,0,0,40,118.7,20.279496402877733,315.99352517985614,9.785887998386022,19.179856115107913,0.12949640287769784,0
Eucalyptus exigua,Eucalyptus_exigua,Eucalyptus exigua,Symphyomyrtus,29.249999999999993,3.375879573677865,white_cream,0,0,39,119.85,17.03181818181821,340.0227272727273,4.787878784266385,21,0,0
Eucalyptus exilipes,Eucalyptus_exilipes,Eucalyptus exilipes,Symphyomyrtus,13.75,2.6210388241125804,white_cream,0,0,25,144.88822555000002,21.714285714285747,726.4321428571429,15.428571343421936,22.535714285714285,1,1
Eucalyptus exilis,Eucalyptus_exilis,Eucalyptus exilis,Eucalyptus,31.5,3.449987545831587,white_cream,0,0,126.50000000000001,116.6,17.502631578947405,535.7263157894737,5.052631629140754,20.894736842105264,0,0
Eucalyptus expressa,NA,Eucalyptus expressa,Eucalyptus,15,2.70805020110221,white_cream,0,0,27.625,150.8481,15.794444444444489,838.0555555555557,19.666666666666668,39.111111111111114,1,1
Eucalyptus exserta,NA,Eucalyptus exserta,Symphyomyrtus,49.50000000000001,3.901972669574645,white_cream,0,0,27.000000000000004,149.27460969999998,21.06158192090399,859.2949152542374,16.701913381991428,31.165137614678898,0.9847094801223242,1
Eucalyptus extensa,Eucalyptus_extensa,Eucalyptus extensa,Symphyomyrtus,168,5.123963979403259,white_cream,0,0,70,119.9090978,16.098684210526347,376.42105263157896,6.785087660739296,20.56578947368421,0,0
Eucalyptus extrica,Eucalyptus_extrica,Eucalyptus extrica,Eudesmia,38.5,3.6506582412937387,white_cream,0,0,272,123.0011111,16.01285714285717,550.6714285714286,8.519607838462381,20,0,0
Eucalyptus falcata,Eucalyptus_falcata,Eucalyptus falcata,Symphyomyrtus,90,4.499809670330265,white_cream,0,0,55.25,118.13331665,15.491304347826125,455.4557971014493,6.980392138747608,20.217391304347824,0,0
Eucalyptus falciformis,NA,Eucalyptus falciformis,Eucalyptus,14,2.6390573296152584,white_cream,0,0,42.25,141.6405474,13.194329896907249,746.679381443299,20.96808510638298,29.852631578947367,0.9789473684210528,1
Eucalyptus famelica,Eucalyptus_famelica,Eucalyptus famelica,Symphyomyrtus,71.5,4.269697449699962,white_cream,0,0,85,120.9,16.303333333333363,533.24,5.636363679712469,20.636363636363637,0,0
Eucalyptus farinosa,Eucalyptus_farinosa,Eucalyptus farinosa,Symphyomyrtus,33.75,3.518980417318539,white_cream,0,0,60,145.4465698,22.100000000000023,802.2,15.166666984558104,23,1,1
Eucalyptus fasciculosa,Eucalyptus_fasciculosa,Eucalyptus fasciculosa,Symphyomyrtus,19.25,2.9575110607337933,white_cream,0,0,42.00000000000001,139.116667,14.700239234449796,597.1488038277512,19.560606082280476,30.695,0.835,1
Eucalyptus fastigata,Eucalyptus_fastigata,Eucalyptus fastigata,Eucalyptus,11.25,2.4203681286504293,white_cream,0,0,42.00000000000001,149.98845555000003,12.095901639344296,973.0565573770492,22.80555554231008,34.23770491803279,1,1
Eucalyptus fibrosa,Eucalyptus_fibrosa,Eucalyptus fibrosa,Symphyomyrtus,54,3.9889840465642745,white_cream,0,0,49,150.65834999999998,18.455519480519516,796.4996753246754,18.905869373055392,35.596666666666664,1,1
Eucalyptus flavida,NA,Eucalyptus flavida,Symphyomyrtus,103.99999999999999,4.6443908991413725,yellow,1,1,57.75000000000001,122.94419145,18.49285714285719,294.35,6.999999965940203,17.785714285714285,0,0
Eucalyptus flindersii,Eucalyptus_flindersii,Eucalyptus flindersii,Symphyomyrtus,50,3.912023005428146,white_cream,0,0,35,138.98747530000003,17.072000000000035,272.764,19.093333282470702,22.42,0,0
Eucalyptus flocktoniae,Eucalyptus_flocktoniae,Eucalyptus flocktoniae,Symphyomyrtus,80,4.382026634673881,white_cream,0,0,59.49999999999999,119.8278193,16.715312500000035,379.4621875,6.743427969303793,20.4858934169279,0,0
Eucalyptus foecunda,Eucalyptus_foecunda,Eucalyptus foecunda,Symphyomyrtus,12.25,2.505525936990736,white_cream,0,0,25,115.6388889,18.68611111111114,693.7555555555556,9.308641928213614,20.333333333333332,0,0
Eucalyptus foliosa,Eucalyptus_foliosa,Eucalyptus foliosa,Symphyomyrtus,18.75,2.9311937524164198,white_cream,0,0,29.249999999999996,121.8,16.100000000000033,510.91,5.592592583762275,20,0,0
Eucalyptus formanii,Eucalyptus_formanii,Eucalyptus formanii,Symphyomyrtus,15.125000000000002,2.716349003916905,white_cream,0,0,15.75,119.45,19.461764705882388,309.1617647058824,6.931372530320111,19.176470588235293,0,0
Eucalyptus forrestiana,Eucalyptus_forrestiana,Eucalyptus forrestiana,Symphyomyrtus,604.5,6.404401670054847,yellow,1,1,1062.5,121.5208333,16.09680851063833,439.12553191489366,6.241134795736759,20.51063829787234,0,0
Eucalyptus fraseri,Eucalyptus_fraseri,Eucalyptus fraseri,Symphyomyrtus,84.49999999999999,4.436751534363128,white_cream,0,0,85.5,123.4,16.88090909090912,334.6345454545455,12.561728398005169,17.381818181818183,0,0
Eucalyptus fraxinoides,Eucalyptus_fraxinoides,Eucalyptus fraxinoides,Eucalyptus,19.25,2.9575110607337933,white_cream,0,0,68,149.60835,11.83000000000003,901.52,22.233333282470703,31.68,1,1
Eucalyptus frenchiana,Eucalyptus_frenchiana,Eucalyptus frenchiana,Symphyomyrtus,125,4.8283137373023015,white_cream,0,0,120.74999999999999,120.85,17.18888888888892,342.78333333333336,5.296296238899231,20.944444444444443,0,0
Eucalyptus froggattii,Eucalyptus_froggattii,Eucalyptus froggattii,Symphyomyrtus,51,3.9318256327243257,white_cream,0,0,48.75,143.0333,14.636206896551757,442.5413793103448,15.91666681425912,38.03448275862069,0.7931034482758621,1
Eucalyptus fruticosa,Eucalyptus_fruticosa,Eucalyptus fruticosa,Symphyomyrtus,29.749999999999996,3.392829131991639,white_cream,0,0,33.00000000000001,113.85,21.926744186046548,268.9720930232558,7.905982983418,16.35135135135135,0.8648648648648649,1
Eucalyptus fulgens,Eucalyptus_fulgens,Eucalyptus fulgens,Symphyomyrtus,17.5,2.8622008809294686,white_cream,0,0,17.5,145.62011999999999,13.366216216216248,961.8351351351351,18.10476188659668,30.43243243243243,1,1
Eucalyptus fusiformis,Eucalyptus_fusiformis,Eucalyptus fusiformis,Symphyomyrtus,28,3.332204510175204,white_cream,0,0,33.75,152.7583333,17.150000000000034,1255.1862068965518,29.49425302702805,37.27586206896552,1,1
Eucalyptus gamophylla,Eucalyptus_gamophylla,Eucalyptus gamophylla,Eudesmia,19.25,2.9575110607337933,white_cream,0,0,61.75,130.55597,23.233783783783817,328.36283783783784,12.175675652048607,17.19144144144144,0.14189189189189189,0
Eucalyptus gardneri,Eucalyptus_gardneri,Eucalyptus gardneri,Symphyomyrtus,71.75,4.273187854639731,white_cream,0,0,49.50000000000001,118.0664722,16.159090909090946,381.97636363636366,5.7515151717446065,21.527272727272727,0,0
Eucalyptus georgei,Eucalyptus_georgei,Eucalyptus georgei,Symphyomyrtus,74.75,4.314149212270796,white_cream,0,0,99.75,120.5,16.895833333333368,341.9166666666667,6.681159423745197,19.416666666666668,0,0
Eucalyptus gigantangion,Eucalyptus_gigantangion,Eucalyptus gigantangion,Eudesmia,300,5.703782474656201,orange,1,1,1674,132.6110793,26.72777777777781,1486.888888888889,11.444444484180874,23.333333333333332,1,1
Eucalyptus gillenii,Eucalyptus_gillenii,Eucalyptus gillenii,Symphyomyrtus,63.25000000000001,4.1470951276076295,white_cream,0,0,53.99999999999999,132.9667,21.32457627118647,325.90000000000003,19.72316387952384,18.16949152542373,0,0
Eucalyptus gillii,Eucalyptus_gillii,Eucalyptus gillii,Symphyomyrtus,44,3.784189633918261,white_cream,0,0,42.25,139.34441245,18.820312500000036,221.50625,15.109375,19.0625,0,0
Eucalyptus gittinsii,Eucalyptus_gittinsii,Eucalyptus gittinsii,Eudesmia,35,3.5553480614894135,white_cream,0,0,142.5,115.23335,19.5511363636364,428.1886363636363,4.463601542615343,21.232558139534884,0.03488372093023256,0
Eucalyptus glaucescens,Eucalyptus_glaucescens,Eucalyptus glaucescens,Symphyomyrtus,30,3.4011973816621555,white_cream,0,0,95,148.35,9.569512195121987,983.1463414634148,28.36585384461938,30.51219512195122,1,1
Eucalyptus glaucina,Eucalyptus_glaucina,Eucalyptus glaucina,Symphyomyrtus,63.25000000000001,4.1470951276076295,white_cream,0,0,36,151.5540278,17.600000000000033,896.99,18.166666650772093,37.95,1,1
Eucalyptus globoidea,Eucalyptus_globoidea,Eucalyptus globoidea,Eucalyptus,15.000000000000002,2.70805020110221,white_cream,0,0,35.75,150.1906492,15.281656804733762,960.4955621301776,17.15199161925406,33.962025316455694,1,1
Eucalyptus globulus,Eucalyptus_globulus,Eucalyptus globulus,Symphyomyrtus,206.25,5.32908902521479,white_cream,0,0,165,147.6333,12.689929328621943,864.2936395759717,19.75889325990036,26.12109375,0.72265625,1
Eucalyptus glomericassis,NA,Eucalyptus glomericassis,Symphyomyrtus,44,3.784189633918261,white_cream,0,0,37.5,132.9725,26.30909090909095,1550.1909090909091,12.787878686731512,23.227272727272727,1,1
Eucalyptus glomerosa,Eucalyptus_glomerosa,Eucalyptus glomerosa,Symphyomyrtus,33,3.4965075614664802,white_cream,0,0,52.49999999999999,130.1091665,20.328409090909123,267.70113636363635,11.515503877817196,14.931818181818182,0,0
Eucalyptus gomphocephala,Eucalyptus_gomphocephala,Eucalyptus gomphocephala,Symphyomyrtus,204.75,5.321789722733179,white_cream,0,0,217.5,115.6890704,18.080769230769263,780.2794871794872,9.59047624724252,17.647058823529413,0,0
Eucalyptus gongylocarpa,Eucalyptus_gongylocarpa,Eucalyptus gongylocarpa,Eudesmia,22,3.091042453358316,white_cream,0,0,76.49999999999999,124.9815301,21.035526315789507,271.4151315789474,9.79279278097926,16.18421052631579,0,0
Eucalyptus goniantha,Eucalyptus_goniantha,Eucalyptus goniantha,Symphyomyrtus,72,4.276666119016055,white_cream,0,0,80,118.1,15.241666666666704,720.8083333333334,13.280701762751528,17.647058823529413,0,0
Eucalyptus goniocalyx,Eucalyptus_goniocalyx,Eucalyptus goniocalyx,Symphyomyrtus,47.5,3.8607297110405954,white_cream,0,0,72.25000000000001,144.18,13.838888888888924,643.5644444444445,20.14536343481308,33.902255639097746,0.7669172932330827,1
Eucalyptus goniocarpa,Eucalyptus_goniocarpa,Eucalyptus goniocarpa,Symphyomyrtus,157.5,5.059425458265688,white_cream,0,0,136.49999999999997,119.7,15.60454545454549,363.83636363636367,5.181818160143766,21.90909090909091,0,0
