range_names,Longitude,Latitude
Eucalyptus eudesmioides,115.92,-29.67
Eucalyptus eudesmioides,115.95,-29
Eucalyptus eudesmioides,115.9563889,-30.15638889
Eucalyptus eudesmioides,115.9667,-29.7667
Eucalyptus eudesmioides,115.9736111,-29.88277778
Eucalyptus eudesmioides,116,-30.63
Eucalyptus eudesmioides,116,-29.83
Eucalyptus eudesmioides,116.0083333,-29.21
Eucalyptus eudesmioides,116.03,-30.22
Eucalyptus eudesmioides,116.032848,-30.53792959
Eucalyptus eudesmioides,116.05,-30.5833
Eucalyptus eudesmioides,116.05,-29.9
Eucalyptus eudesmioides,116.0511803,-30.98220886
Eucalyptus eudesmioides,116.0530556,-30.17805556
Eucalyptus eudesmioides,116.0667,-28.9333
Eucalyptus eudesmioides,116.2,-30.66666667
Eucalyptus eudesmioides,116.2166667,-30.73333333
Eucalyptus eudesmioides,116.25,-30.88
Eucalyptus eudesmioides,116.3667,-29.65
Eucalyptus eudesmioides,116.4333333,-29.73333333
Eucalyptus eudesmioides,116.5,-29.88305556
Eucalyptus eudesmioides,116.6166667,-30.9
Eucalyptus eudesmioides,116.6166667,-30.81666667
Eucalyptus eudesmioides,116.622977,-29.97813926
Eucalyptus eudesmioides,116.6667,-30.8333
Eucalyptus eudesmioides,116.716667,-30.9
Eucalyptus eudesmioides,113.8666667,-26.93333333
Eucalyptus eudesmioides,114.0689155,-27.25819566
Eucalyptus eudesmioides,114.1211355,-27.10097132
Eucalyptus eudesmioides,114.1333,-27.2667
Eucalyptus eudesmioides,114.1833333,-27.63333333
Eucalyptus eudesmioides,114.2342,-27.255
Eucalyptus eudesmioides,114.296111,-27.127778
Eucalyptus eudesmioides,114.3075,-26.25833333
Eucalyptus eudesmioides,114.5,-26.67
Eucalyptus eudesmioides,114.5552778,-26.66333333
Eucalyptus eudesmioides,114.57,-26.2
Eucalyptus eudesmioides,114.5781,-26.7181
Eucalyptus eudesmioides,114.58,-26.77
Eucalyptus eudesmioides,114.5975257,-27.25041217
Eucalyptus eudesmioides,114.6166667,-26.81666667
Eucalyptus eudesmioides,114.6333,-27
Eucalyptus eudesmioides,114.67,-26.83
Eucalyptus eudesmioides,113.25,-26.23333333
Eucalyptus eudesmioides,113.5575,-26.5875
Eucalyptus eudesmioides,113.7166667,-26.21666667
Eucalyptus eudesmioides,113.7667,-26.2
Eucalyptus eudesmioides,113.7911111,-26.65166667
Eucalyptus eudesmioides,113.7997222,-26.25
Eucalyptus eudesmioides,113.83,-26.58
Eucalyptus eudesmioides,113.85,-26.26666667
Eucalyptus eudesmioides,113.9,-26.28
Eucalyptus eudesmioides,113.9166667,-26.56666667
Eucalyptus eudesmioides,114,-26.8667
Eucalyptus eudesmioides,114,-26.5167
Eucalyptus eudesmioides,114.05,-26.5
Eucalyptus eudesmioides,114.05,-26.4333
Eucalyptus eudesmioides,114.058889,-27.036389
Eucalyptus eudesmioides,114.15,-26.88333333
Eucalyptus eudesmioides,114.1666667,-26.96666667
Eucalyptus eudesmioides,114.1961419,-26.70106767
Eucalyptus eudesmioides,114.2,-25.58333333
Eucalyptus eudesmioides,114.3,-25.8333
Eucalyptus eudesmioides,114.38,-26.22
Eucalyptus eudesmioides,114.9666667,-27.31666667
Eucalyptus eugenioides,149.3833,-36.6
Eucalyptus eugenioides,149.67,-36.8
Eucalyptus eugenioides,149.7333,-35.5667
Eucalyptus eugenioides,149.7491667,-36.5086111
Eucalyptus eugenioides,149.75,-36.33333333
Eucalyptus eugenioides,149.7564,-35.6939
Eucalyptus eugenioides,149.7667,-34.8
Eucalyptus eugenioides,149.8,-34.58
Eucalyptus eugenioides,149.8009745,-35.63197664
Eucalyptus eugenioides,149.8054177,-35.5653104
Eucalyptus eugenioides,149.8167,-34.4
Eucalyptus eugenioides,149.83,-35.02
Eucalyptus eugenioides,149.83,-34.82
Eucalyptus eugenioides,149.8422222,-37.09611111
Eucalyptus eugenioides,149.8667,-32.9667
Eucalyptus eugenioides,149.87,-33.7
Eucalyptus eugenioides,149.9167,-34.6833
Eucalyptus eugenioides,149.95,-34.4333
Eucalyptus eugenioides,149.9833,-34.8667
Eucalyptus eugenioides,149.9833333,-33.21666667
Eucalyptus eugenioides,150,-35.6
Eucalyptus eugenioides,150,-34.9833
Eucalyptus eugenioides,150,-33.1667
Eucalyptus eugenioides,150.0167,-34.8167
Eucalyptus eugenioides,150.03,-33.77
Eucalyptus eugenioides,150.0536111,-36.3383333
Eucalyptus eugenioides,150.07,-34.83
Eucalyptus eugenioides,150.0833,-35.1167
Eucalyptus eugenioides,150.0833333,-36.01666667
Eucalyptus eugenioides,150.1,-34.6167
Eucalyptus eugenioides,150.1,-34.3333
Eucalyptus eugenioides,150.1167,-34.2667
Eucalyptus eugenioides,150.1280123,-36.0957334
Eucalyptus eugenioides,150.1333,-35.0833
Eucalyptus eugenioides,150.1666667,-34.5
Eucalyptus eugenioides,150.17,-33.55
Eucalyptus eugenioides,150.18,-34.35
Eucalyptus eugenioides,150.2,-34.8
Eucalyptus eugenioides,150.2,-33.6833
Eucalyptus eugenioides,150.2,-33.6
Eucalyptus eugenioides,150.2,-33.35
Eucalyptus eugenioides,150.25,-35.7333
Eucalyptus eugenioides,150.35,-33.92
Eucalyptus eugenioides,150.3509526,-34.24863586
Eucalyptus eugenioides,150.38,-34.1
Eucalyptus eugenioides,150.3833,-34.1667
Eucalyptus eugenioides,150.3925,-34.9167
Eucalyptus eugenioides,150.4217,-34.3917
Eucalyptus eugenioides,150.45,-35.0333
Eucalyptus eugenioides,150.4833,-34.9
Eucalyptus eugenioides,150.4841667,-34.40055556
Eucalyptus eugenioides,150.5379742,-34.84243268
Eucalyptus eugenioides,150.57,-34.08
Eucalyptus eugenioides,150.58429,-35.00363622
Eucalyptus eugenioides,150.5978333,-34.19572222
Eucalyptus eugenioides,150.6,-33.93
Eucalyptus eugenioides,150.6,-33.85
Eucalyptus eugenioides,150.6,-33.73333333
Eucalyptus eugenioides,150.6333,-34.55
Eucalyptus eugenioides,150.7066755,-34.56333363
Eucalyptus eugenioides,150.7263901,-33.81128224
Eucalyptus eugenioides,150.7287008,-34.63496796
Eucalyptus eugenioides,150.7333,-34.2167
Eucalyptus eugenioides,150.7345094,-34.51508841
Eucalyptus eugenioides,150.7420722,-34.83504465
Eucalyptus eugenioides,150.75,-33.37
Eucalyptus eugenioides,150.75,-24.33
Eucalyptus eugenioides,150.77,-33.72
Eucalyptus eugenioides,150.7761756,-34.42342499
Eucalyptus eugenioides,150.7922515,-34.59736847
Eucalyptus eugenioides,150.8166667,-34.46666667
Eucalyptus eugenioides,150.8166667,-33.75833333
Eucalyptus eugenioides,150.8175903,-31.74862817
Eucalyptus eugenioides,150.8333,-33.8333
Eucalyptus eugenioides,150.8511822,-34.57064344
Eucalyptus eugenioides,150.8758055,-24.29022204
Eucalyptus eugenioides,150.8772,-32.9567
Eucalyptus eugenioides,150.9,-33.75
Eucalyptus eugenioides,150.9188611,-24.40772157
Eucalyptus eugenioides,150.93,-33.67
Eucalyptus eugenioides,150.93,-24.35
Eucalyptus eugenioides,150.9333,-24.2
Eucalyptus eugenioides,150.97,-33.92
Eucalyptus eugenioides,150.97,-33.87
Eucalyptus eugenioides,150.9833,-33.3667
Eucalyptus eugenioides,151,-24.38
Eucalyptus eugenioides,151.0164,-33.1989
Eucalyptus eugenioides,151.0333,-32.3833
Eucalyptus eugenioides,151.055,-31.5605556
Eucalyptus eugenioides,151.0666667,-32.8
Eucalyptus eugenioides,151.08,-32.27
Eucalyptus eugenioides,151.0833,-32.8833
Eucalyptus eugenioides,151.1,-34.08
Eucalyptus eugenioides,151.1091372,-24.60688696
Eucalyptus eugenioides,151.1166667,-33.2
Eucalyptus eugenioides,151.12,-32.32
Eucalyptus eugenioides,151.1333,-33
Eucalyptus eugenioides,151.1333333,-32.93333333
Eucalyptus eugenioides,151.1833,-33.0167
Eucalyptus eugenioides,151.2,-33.8333
Eucalyptus eugenioides,151.2,-32.1667
Eucalyptus eugenioides,151.25,-31.83
Eucalyptus eugenioides,151.28,-32.25
Eucalyptus eugenioides,151.32,-32.58
Eucalyptus eugenioides,151.33,-32.75
Eucalyptus eugenioides,151.33,-32.5
Eucalyptus eugenioides,151.3333,-32.2
Eucalyptus eugenioides,151.38,-32.78
Eucalyptus eugenioides,151.4117581,-32.88334806
Eucalyptus eugenioides,151.45,-33.23
Eucalyptus eugenioides,151.4666667,-31.86666667
Eucalyptus eugenioides,151.4683,-33.2728
Eucalyptus eugenioides,151.5,-32.2667
Eucalyptus eugenioides,151.5,-32.1333
Eucalyptus eugenioides,151.5,-24.86666667
Eucalyptus eugenioides,151.5424764,-26.82354738
Eucalyptus eugenioides,151.58,-26.87
Eucalyptus eugenioides,151.5833,-31.8167
Eucalyptus eugenioides,151.584143,-26.91521371
Eucalyptus eugenioides,151.5841533,-28.58187856
Eucalyptus eugenioides,151.6275789,-31.71556715
Eucalyptus eugenioides,151.6295302,-32.5711242
Eucalyptus eugenioides,151.6333,-32.6333
Eucalyptus eugenioides,151.65,-28.2
Eucalyptus eugenioides,151.7,-31.75
Eucalyptus eugenioides,151.7489,-31.6022
Eucalyptus eugenioides,151.7508072,-26.91521293
Eucalyptus eugenioides,151.7667,-32.8333
Eucalyptus eugenioides,151.7667,-31.95
Eucalyptus eugenioides,151.7667,-31.8
Eucalyptus eugenioides,151.7675794,-31.9986226
Eucalyptus eugenioides,151.83,-31.67
Eucalyptus eugenioides,151.83,-28.33
Eucalyptus eugenioides,151.85,-32.78333333
Eucalyptus eugenioides,151.85,-28.77
Eucalyptus eugenioides,151.85,-28.6667
Eucalyptus eugenioides,151.85,-26.92
Eucalyptus eugenioides,151.87,-31.87
Eucalyptus eugenioides,151.8719238,-28.10243308
Eucalyptus eugenioides,151.88,-31.45
Eucalyptus eugenioides,151.9,-30.55
Eucalyptus eugenioides,151.9091496,-28.74021012
Eucalyptus eugenioides,151.9167,-28.4167
Eucalyptus eugenioides,151.9174755,-27.58187789
Eucalyptus eugenioides,151.9174818,-28.58187687
Eucalyptus eugenioides,151.9667,-32.0167
Eucalyptus eugenioides,151.9667,-31.2667
Eucalyptus eugenioides,151.98,-26.85
Eucalyptus eugenioides,151.9877222,-30.79905556
Eucalyptus eugenioides,151.9924737,-27.47354433
Eucalyptus eugenioides,151.9924801,-28.49020989
Eucalyptus eugenioides,151.9958007,-26.3813238
Eucalyptus eugenioides,152,-25.67
Eucalyptus eugenioides,152.0167,-29.05
Eucalyptus eugenioides,152.0167,-27.1667
Eucalyptus eugenioides,152.0333,-28.4167
Eucalyptus eugenioides,152.05,-25.68
Eucalyptus eugenioides,152.0620833,-27.2675
Eucalyptus eugenioides,152.0667,-31.65
Eucalyptus eugenioides,152.125,-27.39166667
Eucalyptus eugenioides,152.1333,-30.15
Eucalyptus eugenioides,152.1424702,-27.24021061
Eucalyptus eugenioides,152.15,-28.55
Eucalyptus eugenioides,152.1672222,-29.8269444
Eucalyptus eugenioides,152.17,-28
Eucalyptus eugenioides,152.2,-30.73
Eucalyptus eugenioides,152.2,-28.4667
Eucalyptus eugenioides,152.22,-30.98
Eucalyptus eugenioides,152.2252394,-25.94437918
Eucalyptus eugenioides,152.2311111,-27.30611111
Eucalyptus eugenioides,152.2333,-29.0333
Eucalyptus eugenioides,152.2413889,-29.99111111
Eucalyptus eugenioides,152.2425,-30.05027778
Eucalyptus eugenioides,152.25,-31.1
Eucalyptus eugenioides,152.25,-28.25
Eucalyptus eugenioides,152.250807,-28.08187567
Eucalyptus eugenioides,152.2591293,-26.2068785
Eucalyptus eugenioides,152.27,-30.92
Eucalyptus eugenioides,152.27,-30.73
Eucalyptus eugenioides,152.2724724,-27.92715352
Eucalyptus eugenioides,152.275,-27.2067
Eucalyptus eugenioides,152.2758024,-27.39020976
Eucalyptus eugenioides,152.28,-29.73
Eucalyptus eugenioides,152.3,-28.63
Eucalyptus eugenioides,152.3,-28.3333
Eucalyptus eugenioides,152.3052778,-29.54166667
Eucalyptus eugenioides,152.3137,-27.86833333
Eucalyptus eugenioides,152.3333333,-32.48333333
Eucalyptus eugenioides,152.3524736,-28.2974305
Eucalyptus eugenioides,152.3591391,-28.14020841
Eucalyptus eugenioides,152.3667,-28.9333
Eucalyptus eugenioides,152.37,-29.97
Eucalyptus eugenioides,152.3758063,-28.25687487
Eucalyptus eugenioides,152.3758068,-28.34020812
Eucalyptus eugenioides,152.3833,-28.05
Eucalyptus eugenioides,152.4,-28.47
Eucalyptus eugenioides,152.4003084,-26.49278713
Eucalyptus eugenioides,152.4191667,-28.08583333
Eucalyptus eugenioides,152.4333,-29.55
Eucalyptus eugenioides,152.4333,-28.4333
Eucalyptus eugenioides,152.4430556,-30.53055556
Eucalyptus eugenioides,152.45,-28.58333333
Eucalyptus eugenioides,152.4741667,-27.9425
Eucalyptus eugenioides,152.5,-31
Eucalyptus eugenioides,152.5,-28.5
Eucalyptus eugenioides,152.522878,-32.187331
Eucalyptus eugenioides,152.53,-28.25
Eucalyptus eugenioides,152.5325296,-26.55889717
Eucalyptus eugenioides,152.5333,-26.6667
Eucalyptus eugenioides,152.5333333,-30.53333333
Eucalyptus eugenioides,152.55,-28.47
Eucalyptus eugenioides,152.57,-28.88
Eucalyptus eugenioides,152.6,-29.21666667
Eucalyptus eugenioides,152.62,-28.38
Eucalyptus eugenioides,152.63,-30.08
Eucalyptus eugenioides,152.6667,-28
Eucalyptus eugenioides,152.67,-28.22
Eucalyptus eugenioides,152.675802,-28.27354004
Eucalyptus eugenioides,152.68,-31.08
Eucalyptus eugenioides,152.7166667,-28.46666667
Eucalyptus eugenioides,152.7167,-29.9333
Eucalyptus eugenioides,152.72,-28.35
Eucalyptus eugenioides,152.7211111,-28.66916667
Eucalyptus eugenioides,152.78,-29.82
Eucalyptus eugenioides,152.8167,-28.4
Eucalyptus eugenioides,152.8646237,-28.08567061
Eucalyptus eugenioides,152.9,-29.53333333
Eucalyptus eugenioides,152.9,-28.38333333
Eucalyptus eugenioides,152.9333333,-29.73333333
Eucalyptus eugenioides,153.0666667,-27.4
Eucalyptus eugenioides,153.1091287,-28.25687128
Eucalyptus eugenioides,153.1424611,-28.17353788
Eucalyptus eugenioides,153.2039,-29.5703
Eucalyptus eugenioides,153.22,-29.68
Eucalyptus eugenioides,153.2421817,-28.16020409
Eucalyptus eugenioides,153.25,-29.6333
Eucalyptus eugenioides,153.3175323,-28.63194613
Eucalyptus eugenioides,153.3342011,-29.08194574
Eucalyptus eugenioides,153.3667,-28.4667
Eucalyptus ewartiana,114.6722559,-27.84513948
Eucalyptus ewartiana,114.72,-27.87
Eucalyptus ewartiana,115.1,-28.35
Eucalyptus ewartiana,115.225,-28.30555556
Eucalyptus ewartiana,115.3167,-28.6333
Eucalyptus ewartiana,115.4333333,-28.6
Eucalyptus ewartiana,115.5,-28.56666667
Eucalyptus ewartiana,115.5167,-28.7667
Eucalyptus ewartiana,115.6666667,-27.85
Eucalyptus ewartiana,115.7,-28.51666667
Eucalyptus ewartiana,115.7255556,-29.25658333
Eucalyptus ewartiana,115.7383333,-29.12916667
Eucalyptus ewartiana,115.7697222,-29.40638889
Eucalyptus ewartiana,115.7861111,-29.47361111
Eucalyptus ewartiana,115.8497222,-28.89972222
Eucalyptus ewartiana,115.8548759,-29.635542
Eucalyptus ewartiana,115.8833,-28.4667
Eucalyptus ewartiana,115.8873541,-29.34060813
Eucalyptus ewartiana,115.9278,-28.9078
Eucalyptus ewartiana,115.9573803,-28.96544212
Eucalyptus ewartiana,115.99,-28.85805556
Eucalyptus ewartiana,115.9908333,-28.75527778
Eucalyptus ewartiana,116.0083333,-29.12
Eucalyptus ewartiana,116.0083333,-28.94916667
Eucalyptus ewartiana,116.1666667,-29.33305556
Eucalyptus ewartiana,116.2,-29.9333
Eucalyptus ewartiana,116.2,-29.4
Eucalyptus ewartiana,116.25,-30
Eucalyptus ewartiana,116.3037778,-29.17994444
Eucalyptus ewartiana,116.33,-29.85
Eucalyptus ewartiana,116.4,-29.35
Eucalyptus ewartiana,116.62,-29.3772
Eucalyptus ewartiana,116.6246667,-30.32319444
Eucalyptus ewartiana,116.6666667,-29.16666667
Eucalyptus ewartiana,116.6683333,-29.21305556
Eucalyptus ewartiana,116.7792273,-30.02847132
Eucalyptus ewartiana,116.8380439,-29.0732344
Eucalyptus ewartiana,117.0036406,-29.3119221
Eucalyptus ewartiana,117.0114414,-29.52068585
Eucalyptus ewartiana,117.1667,-29.5167
Eucalyptus ewartiana,117.2,-29.46666667
Eucalyptus ewartiana,117.2519444,-29.04194444
Eucalyptus ewartiana,117.2667,-29.5833
Eucalyptus ewartiana,117.3422222,-29.3725
Eucalyptus ewartiana,117.3833,-29.3167
Eucalyptus ewartiana,117.4219444,-30.28833333
Eucalyptus ewartiana,117.4336111,-29.46111111
Eucalyptus ewartiana,117.4460746,-29.58748718
Eucalyptus ewartiana,117.45,-29.08
Eucalyptus ewartiana,117.5833,-29.2833
Eucalyptus ewartiana,117.68,-29.27
Eucalyptus ewartiana,117.6833,-29.0167
Eucalyptus ewartiana,117.75,-29.05
Eucalyptus ewartiana,117.8569444,-29.25638889
Eucalyptus ewartiana,117.9943396,-22.35939934
Eucalyptus ewartiana,118.0272,-22.5103
Eucalyptus ewartiana,118.0342,-22.4192
Eucalyptus ewartiana,118.05,-31.28333333
Eucalyptus ewartiana,118.25,-28.2
Eucalyptus ewartiana,118.3446845,-22.58255865
Eucalyptus ewartiana,118.464722,-22.801389
Eucalyptus ewartiana,118.5,-22.73333333
Eucalyptus ewartiana,118.5378093,-22.83908783
Eucalyptus ewartiana,118.5833,-22.9833
Eucalyptus ewartiana,118.6,-31.25
Eucalyptus ewartiana,118.6167,-31.3
Eucalyptus ewartiana,118.6280556,-28.47888889
Eucalyptus ewartiana,118.6413584,-23.31561653
Eucalyptus ewartiana,118.67,-31.3
Eucalyptus ewartiana,118.7,-28.5167
Eucalyptus ewartiana,118.7355556,-28.64694444
Eucalyptus ewartiana,118.7385792,-23.21144824
Eucalyptus ewartiana,118.75,-28.58333333
Eucalyptus ewartiana,118.7833,-23.3883
Eucalyptus ewartiana,118.8280556,-28.60833333
Eucalyptus ewartiana,118.8403,-22.8922
Eucalyptus ewartiana,118.861389,-23.0375
Eucalyptus ewartiana,118.8786111,-30.49638889
Eucalyptus ewartiana,118.881667,-23.236667
Eucalyptus ewartiana,118.8833,-28.5833
Eucalyptus ewartiana,118.8847,-22.0439
Eucalyptus ewartiana,118.9606202,-30.72206432
Eucalyptus ewartiana,119.0011,-22.8442
Eucalyptus ewartiana,119.0666667,-30.96666667
Eucalyptus ewartiana,119.0833333,-30.91666667
Eucalyptus ewartiana,119.0961,-29.4564
Eucalyptus ewartiana,119.1,-30.13
Eucalyptus ewartiana,119.162745,-23.25005574
Eucalyptus ewartiana,119.2,-30.3833
Eucalyptus ewartiana,119.2483,-27.0714
Eucalyptus ewartiana,119.25,-30.33333333
Eucalyptus ewartiana,119.25,-29.6
Eucalyptus ewartiana,119.2666667,-29.75
Eucalyptus ewartiana,119.2667,-29.9167
Eucalyptus ewartiana,119.2933333,-26.88833333
Eucalyptus ewartiana,119.3661,-23.2319
Eucalyptus ewartiana,119.3667,-29.75
Eucalyptus ewartiana,119.4,-29.9167
Eucalyptus ewartiana,119.4166667,-30.91666667
Eucalyptus ewartiana,119.4976492,-29.59338133
Eucalyptus ewartiana,119.5594,-23.2733
Eucalyptus ewartiana,119.6231,-29.53426794
Eucalyptus ewartiana,119.6333333,-30.36611111
Eucalyptus ewartiana,119.6344848,-29.25482085
Eucalyptus ewartiana,119.9006097,-30.26038258
Eucalyptus ewartiana,119.9008333,-26.83222222
Eucalyptus ewartiana,119.92,-30.34666667
Eucalyptus ewartiana,119.9482633,-29.83746456
Eucalyptus ewartiana,120,-26.75
Eucalyptus ewartiana,120.0093738,-29.89319273
Eucalyptus ewartiana,120.2167,-29.1833
Eucalyptus ewartiana,120.3167,-29.0333
Eucalyptus ewartiana,120.3595833,-29.11908333
Eucalyptus ewartiana,120.4940861,-29.34397034
Eucalyptus ewartiana,120.5,-27.5
Eucalyptus ewartiana,120.5678253,-29.71549614
Eucalyptus ewartiana,120.6922222,-29.83972222
Eucalyptus ewartiana,120.7361111,-30.04138889
Eucalyptus ewartiana,120.917222,-30.684528
Eucalyptus ewartiana,120.9425741,-30.01900759
Eucalyptus ewartiana,122.4066667,-29.4044444
Eucalyptus ewartiana,122.4167,-29.75
Eucalyptus ewartiana,122.4666667,-29.81666667
Eucalyptus ewartiana,122.4666667,-29.38194444
Eucalyptus ewartiana,122.5167,-29.9167
Eucalyptus ewartiana,122.7036,-28.2783
Eucalyptus ewartiana,122.7297657,-30.07937223
Eucalyptus ewartiana,122.8159167,-30.15513889
Eucalyptus ewartiana,122.9291989,-28.90963837
Eucalyptus ewartiana,123.2919444,-30.33277778
Eucalyptus ewartiana,123.3797432,-27.89740562
Eucalyptus ewartiana,123.4277878,-28.27449429
Eucalyptus ewartiana,123.65,-28.6667
Eucalyptus ewartiana,123.7,-28.12
Eucalyptus ewartiana,123.927222,-29.009444
Eucalyptus ewartiana,124.3172462,-28.67462685
Eucalyptus ewartiana,124.4833333,-27.18333333
Eucalyptus ewartiana,124.5167,-28.8
Eucalyptus ewartiana,124.5666667,-27.15
Eucalyptus exigua,118.4,-32.4
Eucalyptus exigua,119.2,-31.5
Eucalyptus exigua,119.5,-32.8
Eucalyptus exigua,119.6,-32.4
Eucalyptus exigua,119.6,-32
Eucalyptus exigua,119.7,-33
Eucalyptus exigua,119.7,-32
Eucalyptus exigua,119.8,-33
Eucalyptus exigua,119.8,-32.5
Eucalyptus exigua,119.8,-32.4
Eucalyptus exigua,119.8,-31.3
Eucalyptus exigua,119.9,-32.4
Eucalyptus exigua,119.9,-32.1
Eucalyptus exigua,119.9,-32
Eucalyptus exigua,120,-32
Eucalyptus exigua,120,-31.9
Eucalyptus exigua,120.1,-30.8
Eucalyptus exigua,120.2,-32.3
Eucalyptus exigua,120.3,-32.3
Eucalyptus exigua,120.5,-32.2
Eucalyptus exigua,120.7,-31.1
Eucalyptus exigua,120.8,-32
Eucalyptus exilipes,143.9722,-19.5503
Eucalyptus exilipes,144.0117,-19.5847
Eucalyptus exilipes,144.09365,-19.98164795
Eucalyptus exilipes,144.255,-19.7722
Eucalyptus exilipes,144.2866667,-19.95861111
Eucalyptus exilipes,144.3333,-20.2
Eucalyptus exilipes,144.4758696,-20.44025654
Eucalyptus exilipes,144.620033,-20.02470156
Eucalyptus exilipes,144.657,-19.3495
Eucalyptus exilipes,144.7833658,-20.38692224
Eucalyptus exilipes,144.7875848,-20.43321217
Eucalyptus exilipes,144.8,-20.4833
Eucalyptus exilipes,144.8555874,-20.43303297
Eucalyptus exilipes,144.8691976,-20.2422001
Eucalyptus exilipes,144.9072535,-20.44414387
Eucalyptus exilipes,144.9258588,-18.95692597
Eucalyptus exilipes,144.98,-20.38
Eucalyptus exilipes,145.1562791,-20.64414246
Eucalyptus exilipes,145.18,-20.47
Eucalyptus exilipes,145.2167,-20.7167
Eucalyptus exilipes,145.3519711,-20.60303075
Eucalyptus exilipes,145.3925263,-20.64025273
Eucalyptus exilipes,145.57,-20.8
Eucalyptus exilipes,145.5833601,-21.29358369
Eucalyptus exilipes,145.6333,-20.8667
Eucalyptus exilipes,145.6333333,-20.4166667
